
"0","5T","56"
"0","5T","51"
"0","5T","58"
"0","5T","53"
"0","5T","56"
"0","5T","24"
"0","5T","58"
"0","5T","51"
"0","5T","57"
"0","5T","58"
"0","5T","33"
"0","5T","58"
"0","5T","56"
"0","5T","55"
"0","5T","54"
"0","5T","57"
"0","5T","56"
"0","5T","57"
"0","5T","59"
"0","5T","55"
"0","5T","50"
"0","5T","53"
"0","5T","28"
"0","5T","55"
"1","5T","59"
"0","5T","53"
"2","5T","67"
"0","5T","54"
"0","5T","56"
"0","5T","59"
"1","5T","64"
"0","5T","50"
"1","5T","60"
"2","5T","66"
"0","5T","52"
"0","5T","57"
"1","5T","60"
